subj_id,Status,Started.at,Completed.at,Reviewed.at,Archived.at,Time.taken,Completion.code,Total.approvals,Age,Sex,Ethnicity.simplified,Country.of.birth,Ethnicity,Nationality,Language,Student.status,Employment.status
234883,APPROVED,2022-11-18T13:00:16.603000Z,2022-11-18T13:15:09.837000Z,2022-11-19T09:18:33.214000,2022-11-18T13:15:10.205968Z,894,3092805E,173,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
234905,APPROVED,2022-11-18T13:00:05.659000Z,2022-11-18T13:40:48.052000Z,2022-11-19T09:18:33.314000,2022-11-18T13:40:48.485724Z,2443,3092805E,33,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234879,APPROVED,2022-11-18T13:00:06.365000Z,2022-11-18T13:14:30.760000Z,2022-11-19T09:18:33.408000,2022-11-18T13:14:31.101307Z,865,3092805E,1267,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234881,APPROVED,2022-11-18T13:00:11.285000Z,2022-11-18T13:13:20.334000Z,2022-11-19T09:18:33.501000,2022-11-18T13:13:20.652919Z,790,3092805E,892,34,Male,White,United States,United Kingdom,United States,English,No,Other
234890,APPROVED,2022-11-18T13:00:20.513000Z,2022-11-18T13:20:39.756000Z,2022-11-19T09:18:33.597000,2022-11-18T13:20:40.203807Z,1220,3092805E,88,38,Male,Asian,Bahrain,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
234882,APPROVED,2022-11-18T13:00:14.885000Z,2022-11-18T13:13:03.474000Z,2022-11-19T09:18:33.697000,2022-11-18T13:13:03.865019Z,769,3092805E,54,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234885,APPROVED,2022-11-18T13:00:17.294000Z,2022-11-18T13:12:03.933000Z,2022-11-19T09:18:33.790000,2022-11-18T13:12:04.327936Z,707,3092805E,571,27,Female,White,Ireland,United Kingdom,Ireland,English,DATA_EXPIRED,Full-Time
234880,APPROVED,2022-11-18T13:00:11.033000Z,2022-11-18T13:23:51.658000Z,2022-11-19T09:18:33.880000,2022-11-18T13:23:52.063378Z,1421,3092805E,2391,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
234886,APPROVED,2022-11-18T13:00:16.099000Z,2022-11-18T13:17:03.380000Z,2022-11-19T09:18:33.976000,2022-11-18T13:17:03.769627Z,1008,3092805E,40,33,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
234884,APPROVED,2022-11-18T13:00:17.499000Z,2022-11-18T13:13:53.025000Z,2022-11-19T09:18:34.079000,2022-11-18T13:13:53.391730Z,816,3092805E,141,24,Female,White,United States,United Kingdom,United States,English,Yes,Unemployed (and job seeking)
234891,APPROVED,2022-11-18T13:00:30.841000Z,2022-11-18T13:13:45.227000Z,2022-11-19T09:18:34.175000,2022-11-18T13:13:45.583689Z,795,3092805E,53,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234889,APPROVED,2022-11-18T13:00:19.192000Z,2022-11-18T13:12:39.421000Z,2022-11-19T09:18:34.266000,2022-11-18T13:12:39.734793Z,741,3092805E,253,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
234893,APPROVED,2022-11-18T13:00:47.352000Z,2022-11-18T13:20:42.698000Z,2022-11-19T09:18:34.363000,2022-11-18T13:20:43.090558Z,1196,3092805E,112,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234898,APPROVED,2022-11-18T13:07:36.726000Z,2022-11-18T13:31:49.782000Z,2022-11-19T09:18:34.458000,2022-11-18T13:31:50.163724Z,1454,3092805E,3,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
234887,APPROVED,2022-11-18T13:00:20.172000Z,2022-11-18T13:20:12.254000Z,2022-11-19T09:18:34.550000,2022-11-18T13:20:12.684088Z,1193,3092805E,26,32,Male,White,DATA_EXPIRED,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
234888,APPROVED,2022-11-18T13:00:20.415000Z,2022-11-18T13:36:24.949000Z,2022-11-19T09:18:34.643000,2022-11-18T13:36:25.335000Z,2165,3092805E,190,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
234894,APPROVED,2022-11-18T13:08:00.980000Z,2022-11-18T13:20:32.874000Z,2022-11-19T09:18:34.738000,2022-11-18T13:20:33.216943Z,752,3092805E,234,32,Female,White,United States,United Kingdom,Belgium,English,No,Part-Time
234917,APPROVED,2022-11-18T13:02:23.529000Z,2022-11-18T13:54:46.039000Z,2022-11-19T09:18:34.828000,2022-11-18T13:54:46.425899Z,3143,3092805E,328,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234925,APPROVED,2022-11-18T13:47:13.383000Z,2022-11-18T14:01:47.397000Z,2022-11-19T09:18:34.922000,2022-11-18T14:01:47.955806Z,875,3092805E,217,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
234911,APPROVED,2022-11-18T13:40:21.765000Z,2022-11-18T13:52:25.627000Z,2022-11-19T09:18:35.017000,2022-11-18T13:52:26.042455Z,724,3092805E,668,26,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234914,APPROVED,2022-11-18T13:40:22.992000Z,2022-11-18T14:00:37.919000Z,2022-11-19T09:18:35.107000,2022-11-18T14:00:38.371687Z,1215,3092805E,97,30,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
234913,APPROVED,2022-11-18T13:40:22.535000Z,2022-11-18T13:55:51.904000Z,2022-11-19T09:18:35.201000,2022-11-18T13:55:52.244172Z,930,3092805E,83,32,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234915,APPROVED,2022-11-18T13:40:26.536000Z,2022-11-18T13:51:40.593000Z,2022-11-19T09:18:35.301000,2022-11-18T13:51:40.995956Z,675,3092805E,36,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
234916,APPROVED,2022-11-18T13:40:30.570000Z,2022-11-18T13:53:19.141000Z,2022-11-19T09:18:35.399000,2022-11-18T13:53:19.530733Z,769,3092805E,890,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
234920,APPROVED,2022-11-18T13:41:30.743000Z,2022-11-18T13:54:34.890000Z,2022-11-19T09:18:35.495000,2022-11-18T13:54:35.202016Z,785,3092805E,524,29,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234921,APPROVED,2022-11-18T13:41:35.775000Z,2022-11-18T13:59:26.801000Z,2022-11-19T09:18:35.589000,2022-11-18T13:59:27.191647Z,1072,3092805E,78,32,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Full-Time
234922,APPROVED,2022-11-18T13:42:40.460000Z,2022-11-18T13:53:42.395000Z,2022-11-19T09:18:35.684000,2022-11-18T13:53:42.768029Z,662,3092805E,800,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
234955,APPROVED,2022-11-18T14:47:59.998000Z,2022-11-18T15:08:16.405000Z,2022-11-19T09:18:35.776000,2022-11-18T15:08:16.757383Z,1217,3092805E,64,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
234944,APPROVED,2022-11-18T14:47:44.816000Z,2022-11-18T15:00:14.079000Z,2022-11-19T09:18:35.866000,2022-11-18T15:00:14.415893Z,750,3092805E,287,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234943,APPROVED,2022-11-18T14:47:42.937000Z,2022-11-18T15:02:48.316000Z,2022-11-19T09:18:35.956000,2022-11-18T15:02:48.674373Z,906,3092805E,462,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
234962,APPROVED,2022-11-18T14:48:29.896000Z,2022-11-18T15:01:03.829000Z,2022-11-19T09:18:36.047000,2022-11-18T15:01:04.146159Z,754,3092805E,38,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
234960,APPROVED,2022-11-18T14:48:30.419000Z,2022-11-18T15:04:30.520000Z,2022-11-19T09:18:36.139000,2022-11-18T15:04:30.976170Z,961,3092805E,33,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
234945,APPROVED,2022-11-18T14:47:47.607000Z,2022-11-18T15:06:02.170000Z,2022-11-19T09:18:36.231000,2022-11-18T15:06:02.525771Z,1095,3092805E,48,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
234965,APPROVED,2022-11-18T14:49:19.608000Z,2022-11-18T15:01:56.387000Z,2022-11-19T09:18:36.323000,2022-11-18T15:01:56.874673Z,757,3092805E,83,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234946,APPROVED,2022-11-18T14:47:48.606000Z,2022-11-18T15:02:15.286000Z,2022-11-19T09:18:36.412000,2022-11-18T15:02:15.673306Z,867,3092805E,1365,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234952,APPROVED,2022-11-18T14:47:52.707000Z,2022-11-18T15:00:32.015000Z,2022-11-19T09:18:36.501000,2022-11-18T15:00:32.530769Z,760,3092805E,351,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234956,APPROVED,2022-11-18T14:48:02.280000Z,2022-11-18T15:25:18.373000Z,2022-11-19T09:18:36.589000,2022-11-18T15:25:19.805860Z,2237,3092805E,137,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234949,APPROVED,2022-11-18T14:47:52.674000Z,2022-11-18T15:01:55.662000Z,2022-11-19T09:18:36.677000,2022-11-18T15:01:56.014150Z,843,3092805E,1054,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
234963,APPROVED,2022-11-18T14:48:40.218000Z,2022-11-18T15:01:41.846000Z,2022-11-19T09:18:36.769000,2022-11-18T15:01:42.240179Z,782,3092805E,148,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234948,APPROVED,2022-11-18T14:47:52.202000Z,2022-11-18T15:00:23.527000Z,2022-11-19T09:18:36.859000,2022-11-18T15:00:23.867443Z,752,3092805E,581,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234961,APPROVED,2022-11-18T14:47:56.583000Z,2022-11-18T15:00:18.049000Z,2022-11-19T09:18:36.947000,2022-11-18T15:00:18.818806Z,742,3092805E,336,22,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
234968,APPROVED,2022-11-18T14:47:54.115000Z,2022-11-18T15:09:40.557000Z,2022-11-19T09:18:37.033000,2022-11-18T15:09:40.961990Z,1307,3092805E,282,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
234957,APPROVED,2022-11-18T14:47:59.274000Z,2022-11-18T15:01:43.002000Z,2022-11-19T09:18:37.125000,2022-11-18T15:01:43.335819Z,824,3092805E,19,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
234958,APPROVED,2022-11-18T14:47:56.772000Z,2022-11-18T15:03:43.335000Z,2022-11-19T09:18:37.215000,2022-11-18T15:03:43.728077Z,947,3092805E,1274,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
234953,APPROVED,2022-11-18T14:47:56.297000Z,2022-11-18T15:05:42.733000Z,2022-11-19T09:18:37.311000,2022-11-18T15:05:43.239915Z,1067,3092805E,306,22,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
234967,APPROVED,2022-11-18T14:50:26.733000Z,2022-11-18T15:05:33.194000Z,2022-11-19T09:18:37.405000,2022-11-18T15:05:33.604065Z,907,3092805E,261,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235051,APPROVED,2022-11-19T09:19:10.946000Z,2022-11-19T09:34:31.154000Z,2022-11-19T12:00:16.798000,2022-11-19T09:34:31.494710Z,921,3092805E,77,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235050,APPROVED,2022-11-19T09:19:09.575000Z,2022-11-19T09:35:59.728000Z,2022-11-19T12:00:16.892000,2022-11-19T09:36:00.048508Z,1011,3092805E,265,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235052,APPROVED,2022-11-19T09:19:13.401000Z,2022-11-19T09:29:31.518000Z,2022-11-19T12:00:16.983000,2022-11-19T09:29:31.858959Z,619,3092805E,456,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235053,APPROVED,2022-11-19T09:19:15.821000Z,2022-11-19T09:36:14.912000Z,2022-11-19T12:00:17.079000,2022-11-19T09:36:15.263714Z,1020,3092805E,191,34,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235069,APPROVED,2022-11-19T09:19:18.945000Z,2022-11-19T09:38:05.648000Z,2022-11-19T12:00:17.172000,2022-11-19T09:38:06.000815Z,1127,3092805E,760,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235057,APPROVED,2022-11-19T09:19:34.229000Z,2022-11-19T09:32:01.033000Z,2022-11-19T12:00:17.265000,2022-11-19T09:32:01.420739Z,747,3092805E,285,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235055,APPROVED,2022-11-19T09:19:32.617000Z,2022-11-19T09:33:34.880000Z,2022-11-19T12:00:17.359000,2022-11-19T09:33:35.271160Z,843,3092805E,512,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235059,APPROVED,2022-11-19T09:19:47.385000Z,2022-11-19T09:32:40.537000Z,2022-11-19T12:00:17.452000,2022-11-19T09:32:40.888539Z,774,3092805E,780,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235058,APPROVED,2022-11-19T09:19:38.060000Z,2022-11-19T09:29:14.582000Z,2022-11-19T12:00:17.547000,2022-11-19T09:29:14.982259Z,577,3092805E,226,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
235056,APPROVED,2022-11-19T09:19:35.742000Z,2022-11-19T09:35:42.836000Z,2022-11-19T12:00:17.642000,2022-11-19T09:35:43.279003Z,968,3092805E,111,32,Male,Other,DATA_EXPIRED,United Kingdom,France,English,No,Full-Time
235062,APPROVED,2022-11-19T09:20:01.843000Z,2022-11-19T09:36:27.419000Z,2022-11-19T12:00:17.734000,2022-11-19T09:36:27.788653Z,986,3092805E,135,33,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
235061,APPROVED,2022-11-19T09:20:02.854000Z,2022-11-19T09:33:22.528000Z,2022-11-19T12:00:17.829000,2022-11-19T09:33:22.978994Z,800,3092805E,141,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235060,APPROVED,2022-11-19T09:19:51.520000Z,2022-11-19T09:32:15.822000Z,2022-11-19T12:00:17.920000,2022-11-19T09:32:16.226471Z,745,3092805E,290,23,Female,Other,United Kingdom,United Kingdom,Qatar,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235073,APPROVED,2022-11-19T09:22:58.715000Z,2022-11-19T09:34:20.862000Z,2022-11-19T12:00:18.013000,2022-11-19T09:34:21.256541Z,683,3092805E,1285,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235063,APPROVED,2022-11-19T09:20:02.043000Z,2022-11-19T09:31:42.286000Z,2022-11-19T12:00:18.109000,2022-11-19T09:31:42.604679Z,701,3092805E,855,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235072,APPROVED,2022-11-19T09:22:26.573000Z,2022-11-19T09:54:36.296000Z,2022-11-19T12:00:18.205000,2022-11-19T09:54:36.675970Z,1930,3092805E,182,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235075,APPROVED,2022-11-19T09:24:15.428000Z,2022-11-19T09:38:27.529000Z,2022-11-19T12:00:18.298000,2022-11-19T09:38:27.926411Z,853,3092805E,359,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235064,APPROVED,2022-11-19T09:20:08.519000Z,2022-11-19T09:32:07.380000Z,2022-11-19T12:00:18.390000,2022-11-19T09:32:07.819481Z,719,3092805E,713,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235065,APPROVED,2022-11-19T09:20:09.071000Z,2022-11-19T09:36:35.356000Z,2022-11-19T12:00:18.487000,2022-11-19T09:36:35.759611Z,987,3092805E,20,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235066,APPROVED,2022-11-19T09:20:13.781000Z,2022-11-19T09:30:00.613000Z,2022-11-19T12:00:18.582000,2022-11-19T09:30:00.997817Z,587,3092805E,52,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235076,APPROVED,2022-11-19T09:20:18.882000Z,2022-11-19T09:44:33.073000Z,2022-11-19T12:00:18.679000,2022-11-19T09:44:33.546855Z,1455,3092805E,137,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235067,APPROVED,2022-11-19T09:20:18.613000Z,2022-11-19T09:50:41.631000Z,2022-11-19T12:00:18.773000,2022-11-19T09:50:42.009148Z,1824,3092805E,1192,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235070,APPROVED,2022-11-19T09:21:38.965000Z,2022-11-19T09:36:13.258000Z,2022-11-19T12:00:18.869000,2022-11-19T09:36:13.652259Z,875,3092805E,378,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235068,APPROVED,2022-11-19T09:20:25.590000Z,2022-11-19T09:29:55.216000Z,2022-11-19T12:00:18.961000,2022-11-19T09:29:55.959893Z,570,3092805E,860,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235077,APPROVED,2022-11-19T09:38:23.617000Z,2022-11-19T09:58:13.942000Z,2022-11-19T12:00:19.059000,2022-11-19T09:58:14.314634Z,1191,3092805E,1238,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235092,APPROVED,2022-11-19T09:43:10.563000Z,2022-11-19T10:00:12.014000Z,2022-11-19T12:00:19.154000,2022-11-19T10:00:12.373905Z,1022,3092805E,31,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
235078,APPROVED,2022-11-19T09:38:31.121000Z,2022-11-19T09:48:58.920000Z,2022-11-19T12:00:19.248000,2022-11-19T09:48:59.246146Z,628,3092805E,752,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235084,APPROVED,2022-11-19T09:38:51.386000Z,2022-11-19T09:50:43.461000Z,2022-11-19T12:00:19.342000,2022-11-19T09:50:43.795163Z,713,3092805E,19,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235083,APPROVED,2022-11-19T09:38:53.652000Z,2022-11-19T09:55:04.748000Z,2022-11-19T12:00:19.434000,2022-11-19T09:55:05.101856Z,972,3092805E,342,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235079,APPROVED,2022-11-19T09:38:39.143000Z,2022-11-19T09:54:15.852000Z,2022-11-19T12:00:19.528000,2022-11-19T09:54:16.253444Z,937,3092805E,284,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235081,APPROVED,2022-11-19T09:38:43.165000Z,2022-11-19T09:51:01.115000Z,2022-11-19T12:00:19.622000,2022-11-19T09:51:01.471586Z,738,3092805E,374,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235089,APPROVED,2022-11-19T09:40:16.731000Z,2022-11-19T09:56:42.723000Z,2022-11-19T12:00:19.719000,2022-11-19T09:56:43.080094Z,986,3092805E,645,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235082,APPROVED,2022-11-19T09:38:46.946000Z,2022-11-19T09:51:46.476000Z,2022-11-19T12:00:19.813000,2022-11-19T09:51:46.794438Z,780,3092805E,698,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235086,APPROVED,2022-11-19T09:38:52.546000Z,2022-11-19T09:53:25.477000Z,2022-11-19T12:00:19.912000,2022-11-19T09:53:25.951533Z,873,3092805E,20,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235091,APPROVED,2022-11-19T09:41:53.862000Z,2022-11-19T09:59:59.549000Z,2022-11-19T12:00:20.007000,2022-11-19T09:59:59.876440Z,1086,3092805E,101,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235085,APPROVED,2022-11-19T09:38:58.010000Z,2022-11-19T09:51:10.261000Z,2022-11-19T12:00:20.104000,2022-11-19T09:51:10.729253Z,733,3092805E,305,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235087,APPROVED,2022-11-19T09:39:05.911000Z,2022-11-19T09:53:29.541000Z,2022-11-19T12:00:20.198000,2022-11-19T09:53:29.868416Z,864,3092805E,944,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235088,APPROVED,2022-11-19T09:39:17.259000Z,2022-11-19T09:52:42.381000Z,2022-11-19T12:00:20.294000,2022-11-19T09:52:42.804497Z,806,3092805E,214,30,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235090,APPROVED,2022-11-19T09:41:17.718000Z,2022-11-19T10:03:01.316000Z,2022-11-19T12:00:20.389000,2022-11-19T10:03:01.708072Z,1304,3092805E,1165,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235104,APPROVED,2022-11-19T10:02:09.131000Z,2022-11-19T10:14:32.007000Z,2022-11-19T12:00:20.484000,2022-11-19T10:14:32.359860Z,743,3092805E,963,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235094,APPROVED,2022-11-19T10:00:32.557000Z,2022-11-19T10:21:18.741000Z,2022-11-19T12:00:20.583000,2022-11-19T10:21:19.086623Z,1247,3092805E,701,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
NA,APPROVED,2022-11-19T10:00:38.717000Z,2022-11-19T10:18:48.005000Z,2022-11-19T12:00:20.704000,2022-11-19T10:18:48.363476Z,1090,NOCODE,88,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235099,APPROVED,2022-11-19T10:00:51.840000Z,2022-11-19T10:16:48.117000Z,2022-11-19T12:00:20.803000,2022-11-19T10:16:48.483297Z,957,3092805E,486,38,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235103,APPROVED,2022-11-19T10:01:39.132000Z,2022-11-19T10:19:14.938000Z,2022-11-19T12:00:20.902000,2022-11-19T10:19:15.279122Z,1056,3092805E,595,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
